task_id,split,family,protocol,spec_id,expected_action,input_smiles,has_witness,has_proof,num_hard_constraints,num_soft_preferences,budget,corpus_source,invariance_group_id,boundary_case_type
sgchem_v0.3__contradiction_abstain__spec_v2_aromatic_pref_test__00005,test,contradiction_abstain,L1,spec_v2_aromatic_pref_test,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_aromatic_pref_test__00006,test,contradiction_abstain,L1,spec_v2_aromatic_pref_test,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_aromatic_pref_test__00007,test,contradiction_abstain,L1,spec_v2_aromatic_pref_test,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_aromatic_pref_test__00008,test,contradiction_abstain,L1,spec_v2_aromatic_pref_test,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_cns_like_test__00001,test,contradiction_abstain,L1,spec_v2_cns_like_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_cns_like_test__00002,test,contradiction_abstain,L1,spec_v2_cns_like_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_cns_like_test__00003,test,contradiction_abstain,L1,spec_v2_cns_like_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_cns_like_test__00004,test,contradiction_abstain,L1,spec_v2_cns_like_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_cns_like_test__00005,test,contradiction_abstain,L1,spec_v2_cns_like_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_cns_like_test__00006,test,contradiction_abstain,L1,spec_v2_cns_like_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_cns_like_test__00007,test,contradiction_abstain,L1,spec_v2_cns_like_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_cns_like_test__00008,test,contradiction_abstain,L1,spec_v2_cns_like_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_tight_train__00001,train,contradiction_abstain,L1,spec_v2_fragment_tight_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_tight_train__00002,train,contradiction_abstain,L1,spec_v2_fragment_tight_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_tight_train__00003,train,contradiction_abstain,L1,spec_v2_fragment_tight_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_tight_train__00004,train,contradiction_abstain,L1,spec_v2_fragment_tight_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_tight_train__00005,train,contradiction_abstain,L1,spec_v2_fragment_tight_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_tight_train__00006,train,contradiction_abstain,L1,spec_v2_fragment_tight_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_tight_train__00007,train,contradiction_abstain,L1,spec_v2_fragment_tight_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_tight_train__00008,train,contradiction_abstain,L1,spec_v2_fragment_tight_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_ultra_dev__00001,dev,contradiction_abstain,L1,spec_v2_fragment_ultra_dev,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_ultra_dev__00002,dev,contradiction_abstain,L1,spec_v2_fragment_ultra_dev,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_ultra_dev__00003,dev,contradiction_abstain,L1,spec_v2_fragment_ultra_dev,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_ultra_dev__00004,dev,contradiction_abstain,L1,spec_v2_fragment_ultra_dev,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_ultra_dev__00005,dev,contradiction_abstain,L1,spec_v2_fragment_ultra_dev,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_ultra_dev__00006,dev,contradiction_abstain,L1,spec_v2_fragment_ultra_dev,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_ultra_dev__00007,dev,contradiction_abstain,L1,spec_v2_fragment_ultra_dev,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_fragment_ultra_dev__00008,dev,contradiction_abstain,L1,spec_v2_fragment_ultra_dev,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_low_rotor_train__00001,train,contradiction_abstain,L1,spec_v2_low_rotor_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_low_rotor_train__00002,train,contradiction_abstain,L1,spec_v2_low_rotor_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_low_rotor_train__00003,train,contradiction_abstain,L1,spec_v2_low_rotor_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_low_rotor_train__00004,train,contradiction_abstain,L1,spec_v2_low_rotor_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_low_rotor_train__00005,train,contradiction_abstain,L1,spec_v2_low_rotor_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_low_rotor_train__00006,train,contradiction_abstain,L1,spec_v2_low_rotor_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_low_rotor_train__00007,train,contradiction_abstain,L1,spec_v2_low_rotor_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_low_rotor_train__00008,train,contradiction_abstain,L1,spec_v2_low_rotor_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_polar_bias_train__00001,train,contradiction_abstain,L1,spec_v2_polar_bias_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_polar_bias_train__00002,train,contradiction_abstain,L1,spec_v2_polar_bias_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_polar_bias_train__00003,train,contradiction_abstain,L1,spec_v2_polar_bias_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_polar_bias_train__00004,train,contradiction_abstain,L1,spec_v2_polar_bias_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_polar_bias_train__00005,train,contradiction_abstain,L1,spec_v2_polar_bias_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_polar_bias_train__00006,train,contradiction_abstain,L1,spec_v2_polar_bias_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_polar_bias_train__00007,train,contradiction_abstain,L1,spec_v2_polar_bias_train,ABSTAIN,,False,True,1,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_ro5_balanced_test__00001,test,contradiction_abstain,L1,spec_v2_ro5_balanced_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_ro5_balanced_test__00002,test,contradiction_abstain,L1,spec_v2_ro5_balanced_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_ro5_balanced_test__00003,test,contradiction_abstain,L1,spec_v2_ro5_balanced_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_ro5_balanced_test__00004,test,contradiction_abstain,L1,spec_v2_ro5_balanced_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_ro5_balanced_test__00005,test,contradiction_abstain,L1,spec_v2_ro5_balanced_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_ro5_balanced_test__00006,test,contradiction_abstain,L1,spec_v2_ro5_balanced_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_ro5_balanced_test__00007,test,contradiction_abstain,L1,spec_v2_ro5_balanced_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_relaxed_dev__00001,dev,contradiction_abstain,L1,spec_v2_sa_relaxed_dev,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_relaxed_dev__00002,dev,contradiction_abstain,L1,spec_v2_sa_relaxed_dev,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_relaxed_dev__00003,dev,contradiction_abstain,L1,spec_v2_sa_relaxed_dev,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_relaxed_dev__00004,dev,contradiction_abstain,L1,spec_v2_sa_relaxed_dev,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_relaxed_dev__00005,dev,contradiction_abstain,L1,spec_v2_sa_relaxed_dev,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_relaxed_dev__00006,dev,contradiction_abstain,L1,spec_v2_sa_relaxed_dev,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_relaxed_dev__00007,dev,contradiction_abstain,L1,spec_v2_sa_relaxed_dev,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_strict_test__00001,test,contradiction_abstain,L1,spec_v2_sa_strict_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_strict_test__00002,test,contradiction_abstain,L1,spec_v2_sa_strict_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_strict_test__00003,test,contradiction_abstain,L1,spec_v2_sa_strict_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_strict_test__00004,test,contradiction_abstain,L1,spec_v2_sa_strict_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_strict_test__00005,test,contradiction_abstain,L1,spec_v2_sa_strict_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_strict_test__00006,test,contradiction_abstain,L1,spec_v2_sa_strict_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__contradiction_abstain__spec_v2_sa_strict_test__00007,test,contradiction_abstain,L1,spec_v2_sa_strict_test,ABSTAIN,,False,True,2,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,spec_only/no_molecule,,
sgchem_v0.3__feasible_propose__spec_v1_basic__00001,train,feasible_propose,L2,spec_v1_basic,ACCEPT,,True,False,1,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v1_basic__00002,train,feasible_propose,L3,spec_v1_basic,ACCEPT,,True,False,1,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v1_basic__00003,train,feasible_propose,L1,spec_v1_basic,ACCEPT,,True,False,1,2,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v1_basic__00004,train,feasible_propose,L2,spec_v1_basic,ACCEPT,,True,False,1,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v1_basic__00005,train,feasible_propose,L3,spec_v1_basic,ACCEPT,,True,False,1,2,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v1_basic__00006,train,feasible_propose,L1,spec_v1_basic,ACCEPT,,True,False,1,2,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v1_basic__00007,train,feasible_propose,L2,spec_v1_basic,ACCEPT,,True,False,1,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v1_basic__100008,train,feasible_propose,L2,spec_v1_basic,ACCEPT,,True,False,1,2,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v2_alert_soft_train__00001,train,feasible_propose,L2,spec_v2_alert_soft_train,ACCEPT,,True,False,1,3,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v2_alert_soft_train__00002,train,feasible_propose,L3,spec_v2_alert_soft_train,ACCEPT,,True,False,1,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v2_alert_soft_train__00003,train,feasible_propose,L1,spec_v2_alert_soft_train,ACCEPT,,True,False,1,3,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v2_alert_soft_train__00004,train,feasible_propose,L2,spec_v2_alert_soft_train,ACCEPT,,True,False,1,3,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v2_alert_soft_train__00005,train,feasible_propose,L3,spec_v2_alert_soft_train,ACCEPT,,True,False,1,3,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v2_alert_soft_train__00006,train,feasible_propose,L1,spec_v2_alert_soft_train,ACCEPT,,True,False,1,3,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v2_alert_soft_train__00007,train,feasible_propose,L2,spec_v2_alert_soft_train,ACCEPT,,True,False,1,3,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
sgchem_v0.3__feasible_propose__spec_v2_alert_soft_train__100008,train,feasible_propose,L2,spec_v2_alert_soft_train,ACCEPT,,True,False,1,3,max_steps=3;max_proposals=3;max_verify_calls=0;max_total_verifier_calls=3;max_edit_cost=None,corpus/corpus.parquet,,
